EAN,Id,Title,Description,Availability,Condition,Stock,Price,Sale_Price,Shipping_price,Size,Color,Image_Link,Product_Type,Brand,Link
8806092810518,SM-F711BZEFEUB,Galaxy Z Flip3 5G (SM-F711),,in stock,new,,1149.90 EUR,999.90 EUR,0.0 EUR,256 GB,Cream,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-f711bzefeub/gallery/pt-galaxy-z-flip3-f711-5g-404772-sm-f711bzefeub-515530182?$ORIGIN_PNG$,,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Flip3/Galaxy-Z-Flip3-5G/p/SM-F711BZEFEUB
8806092811225,SM-F711BZGFEUB,Galaxy Z Flip3 5G (SM-F711),,in stock,new,,1149.90 EUR,999.90 EUR,0.0 EUR,256 GB,Green,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-f711bzgfeub/gallery/pt-galaxy-z-flip3-f711-5g-404772-sm-f711bzgfeub-515530264?$ORIGIN_PNG$,,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Flip3/Galaxy-Z-Flip3-5G/p/SM-F711BZGFEUB
8806092810068,SM-F711BLVFEUB,Galaxy Z Flip3 5G (SM-F711),,in stock,new,,1149.90 EUR,999.90 EUR,0.0 EUR,256 GB,Lavender,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-f711blvfeub/gallery/pt-galaxy-z-flip3-f711-5g-404772-sm-f711blvfeub-515530108?$ORIGIN_PNG$,,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Flip3/Galaxy-Z-Flip3-5G/p/SM-F711BLVFEUB
8801643906399,WMN750M/XC,Mini Wall Mount (37&rdquo;&ndash;65&rdquo;),"Pendurar a sua televis&atilde;o na parede ficou ainda mais f&aacute;cil. O suporte de parede WMN650M da Samsung &eacute; seguro, f&aacute;cil e r&aacute;pido de montar. Gra&ccedil;as ao manual de utilizador com instru&ccedil;&otilde;es f&aacute;ceis de seguir, j&aacute; n&atilde;o precisa de se preocupar com os parafusos errados ou outros contratempos. Para que perca menos tempo em montagens e passe mais tempo a ver televis&atilde;o.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/wmn750m-xc/gallery/pt-mini-wall-mount-wmn650m-wmn750m-xc-521927243?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Products/Accessories/TV-Accessories/Mini-Wall-Mount-%2837%E2%80%9D%E2%80%9365%E2%80%9D%29/p/WMN750M/XC
8806092119208,VG-SCFA43BWBXC,Moldura The Frame 43&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Castanha,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa43bwbxc/gallery/pt-customizable-frame-vg-scfa-vg-scfa43bwbxc-420445903?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-43%22/p/VG-SCFA43BWBXC
8806092120600,VG-SCFA43TKBXC,Moldura The Frame 43&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Teca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa43tkbxc/gallery/pt-customizable-frame-vg-scfa-vg-scfa43wtbxc-vg-scfa43tkbxc-front--beige-wood-488776847?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-43%22/p/VG-SCFA43TKBXC
8806092123298,VG-SCFA43WTBXC,Moldura The Frame 43&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Branca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa43wtbxc/gallery/pt-customizable-frame-vg-scfa-vg-scfa43wtbxc-vg-scfa43wtbxc-front--white-488777156?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-43%22/p/VG-SCFA43WTBXC
8806092119390,VG-SCFA50BWBXC,Moldura The Frame 50&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Castanha,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa50bwbxc/gallery/pt-customizable-frame-vg-scfa-vg-scfa50bwbxc-vg-scfa50bwbxc-front--brown-463320764?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-50%22/p/VG-SCFA50BWBXC
8806092123311,VG-SCFA50TKBXC,Moldura The Frame 50&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Teca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa50tkbxc/gallery/pt-customizable-frame-vg-scfa-393634-vg-scfa50tkbxc-463320567?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-50%22/p/VG-SCFA50TKBXC
8806092122154,VG-SCFA50WTBXC,Moldura The Frame 50&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Branca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa50wtbxc/gallery/pt-customizable-frame-vg-scfa-393634-vg-scfa50wtbxc-463320582?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-50%22/p/VG-SCFA50WTBXC
8806092121980,VG-SCFA55BWBXC,Moldura The Frame 55&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Castanha,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa55bwbxc/gallery/pt-customizable-frame-vg-scfa-401296-vg-scfa55bwbxc-486138721?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-55%22/p/VG-SCFA55BWBXC
8806092121416,VG-SCFA55TKBXC,Moldura The Frame 55&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Teca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa55tkbxc/gallery/pt-customizable-frame-vg-scfa-vg-scfa55bwbxc-vg-scfa55tkbxc-front--beige-wood-489755612?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-55%22/p/VG-SCFA55TKBXC
8806092122161,VG-SCFA55TRCXC,Moldura The Frame Biselada 55&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Terracota,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa55trcxc/gallery/pt-customizable-frame-vg-scfa-401796-vg-scfa55trcxc-492419679?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-55%22/p/VG-SCFA55TRCXC
8806092123342,VG-SCFA55WTBXC,Moldura The Frame 55&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Branca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa55wtbxc/gallery/pt-customizable-frame-vg-scfa-401296-vg-scfa55wtbxc-486138770?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-55%22/p/VG-SCFA55WTBXC
8806092121997,VG-SCFA55WTCXC,Moldura The Frame Biselada 55&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Branca,,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-55%22/p/VG-SCFA55WTCXC
8806092122185,VG-SCFA65TKBXC,Moldura The Frame 65&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Teca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa65tkbxc/gallery/pt-customizable-frame-vg-scfa-vg-scfa65bwbxc-vg-scfa65tkbxc-front--beige-wood-489264413?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-65%22/p/VG-SCFA65TKBXC
8806092121430,VG-SCFA65TRCXC,Moldura The Frame Biselada 65&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Terracota,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa65trcxc/gallery/pt-customizable-frame-vg-scfa-401779-vg-scfa65trcxc-492373643?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-65%22/p/VG-SCFA65TRCXC
8806092123359,VG-SCFA65WTBXC,Moldura The Frame 65&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Branca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa65wtbxc/gallery/pt-customizable-frame-vg-scfa-401511-vg-scfa65wtbxc-489263943?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-65%22/p/VG-SCFA65WTBXC
8806092122192,VG-SCFA65WTCXC,Moldura The Frame Biselada 65&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Biselada,,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-65%22/p/VG-SCFA65WTCXC
8806092122208,VG-SCFA75BWBXC,Moldura The Frame 75&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Castanha,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa75bwbxc/gallery/pt-customizable-frame-vg-scfa-vg-scfa75bwbxc-vg-scfa75bwbxc-front--brown-489710620?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-75%22/p/VG-SCFA75BWBXC
8806092122215,VG-SCFA75TKBXC,Moldura The Frame 75&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Teca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa75tkbxc/gallery/pt-customizable-frame-vg-scfa-vg-scfa75bwbxc-vg-scfa75tkbxc-front--beige-wood-489710655?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-75%22/p/VG-SCFA75TKBXC
8806092123366,VG-SCFA75WTBXC,Moldura The Frame 75&quot;,"A The Frame permite-lhe criar um estilo &agrave; sua maneira, atrav&eacute;s das diferentes op&ccedil;&otilde;es de cor e estilos de moldura.",in stock,new,,79.99 EUR,79.99 EUR,0.0 EUR,,Branca,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa75wtbxc/gallery/pt-customizable-frame-vg-scfa-401520-vg-scfa75wtbxc-489323985?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/Moldura-The-Frame-75%22/p/VG-SCFA75WTBXC
8806090697708,WMN4070TT/XC,Suporte de Parede The Terrace 55&quot;,,in stock,new,,129.99 EUR,129.99 EUR,0.0 EUR,,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/wmn4070tt-xc/gallery/pt-wall-mount-wmn4070tt-wmn4070tt-xc-521927191?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Products/Accessories/TV-Accessories/Suporte-de-Parede-The-Terrace-55%22/p/WMN4070TT/XC
8806092172883,WMN-A50EB/XC,Suporte de Parede Slim Fit,"Concebido especialmente para as televis&otilde;es Samsung, o Suporte de Parede Slim Fit permite-lhe colocar a sua televis&atilde;o junto &agrave; parede. Conseguindo assim um toque minimalista e que combina com qualquer espa&ccedil;o.",in stock,new,,89.99 EUR,89.99 EUR,0.0 EUR,,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/wmn-a50eb-xc/gallery/pt-slim-fit-wall-mount-wmn-a50e-wmn-a50eb-xc-521927272?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Products/Accessories/TV-Accessories/Suporte-de-Parede-Slim-Fit/p/WMN-A50EB/XC
8806092180734,VG-SESA11K/XC,2021 Suporte Studio Stand,Liberte a sua televis&atilde;o da parede com o Studio Stand e descubra um novo mundo de possibilidades ao n&iacute;vel do design de interiores. Inspiradas e criadas apenas por si.,in stock,new,,199.99 EUR,199.99 EUR,0.0 EUR,,Preto,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-sesa11k-xc/gallery/pt-vg-sesa11k-vg-sesa11k-xc-521913252?$ORIGIN_PNG$,Produtos | Accessories | TV Accessorios,Samsung,https://shop.samsung.com/pt/Products/Accessories/TV-Accessories/2021-Suporte-Studio-Stand/p/VG-SESA11K/XC
8806092956674,SM-A528BZKCEUB,Galaxy A52s 5G (SM-A528),"Integrado no hardware e software do telefone desde o in&iacute;cio, o Samsung Knox protege o seu telefone a partir do momento em que &eacute; ligado. Atrav&eacute;s de v&aacute;rias camadas de seguran&ccedil;a, protege as suas informa&ccedil;&otilde;es mais sens&iacute;veis contra malware e amea&ccedil;as maliciosas.",in stock,new,,479.90 EUR,479.90 EUR,0.0 EUR,128 GB,Awesome Black,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a528bzkceub/gallery/pt-galaxy-a52s-5g-a528-405023-sm-a528bzkceub-518156795?$ORIGIN_PNG$,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A52s-5G-%28SM-A528%29/p/SM-A528BZKCEUB
8806092956469,SM-A528BZKIEUB,Galaxy A52s 5G (SM-A528),"Integrado no hardware e software do telefone desde o in&iacute;cio, o Samsung Knox protege o seu telefone a partir do momento em que &eacute; ligado. Atrav&eacute;s de v&aacute;rias camadas de seguran&ccedil;a, protege as suas informa&ccedil;&otilde;es mais sens&iacute;veis contra malware e amea&ccedil;as maliciosas.",in stock,new,,539.90 EUR,419.90 EUR,0.0 EUR,256 GB,Awesome Black,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a528bzkieub/gallery/pt-galaxy-a52s-5g-a528-405023-sm-a528bzkieub-518156812?$ORIGIN_PNG$,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A52s-5G-%28SM-A528%29/p/SM-A528BZKIEUB
8806092956957,SM-A528BLVCEUB,Galaxy A52s 5G (SM-A528),"Integrado no hardware e software do telefone desde o in&iacute;cio, o Samsung Knox protege o seu telefone a partir do momento em que &eacute; ligado. Atrav&eacute;s de v&aacute;rias camadas de seguran&ccedil;a, protege as suas informa&ccedil;&otilde;es mais sens&iacute;veis contra malware e amea&ccedil;as maliciosas.",out of stock,new,,479.90 EUR,479.90 EUR,0.0 EUR,128 GB,Awesome Violet,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a528blvceub/gallery/pt-galaxy-a52s-5g-a528-405023-sm-a528blvceub-518156758?$ORIGIN_PNG$,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A52s-5G-%28SM-A528%29/p/SM-A528BLVCEUB
8806092756458,SM-A528BZWHEUB,Galaxy A52s 5G,,in stock,new,,558.35 EUR,419.90 EUR,0.0 EUR,256 GB,Awesome White,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a528bzwheub/gallery/pt-galaxy-a52s-5g-a528-sm-a528bzwheub-496051288?$ORIGIN_PNG$,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A52s-5G-%28SM-A528%29/p/SM-A528BZWHEUB
8806085312180,VCA-VP54T,VCA-VP54T - Sacos de p&oacute;,,in stock,new,,9.90 EUR,9.90 EUR,0.0 EUR,,white,https://images.samsung.com/is/image/samsung/p6pim/pt/vca-vp54t/gallery/pt-vca-vp54t---sacos-de-pó-vca-vp54t-526961382?$ORIGIN_PNG$,Produtos | Accessories | Electrodomesticos Accessorios | Produtos | Eletrodomesticos | Electrodomesticos Accessorios,Samsung,https://shop.samsung.com/pt/Products/Accessories/Appliance-Accessories/VCA-VP54T---Sacos-de-p%C3%B3/p/VCA-VP54T
8806092219397,VCA-SBTA60,VCA-SBTA60 - Bateria Jet 60,"Desfrute de um per&iacute;odo de limpeza longo, sem necessidade de recarregar. A bateria de alta efici&ecirc;ncia (2000mA*) mant&eacute;m a suc&ccedil;&atilde;o at&eacute; 40 minutos**. E pode facilmente retirar a bateria e substitu&iacute;-la por outra (vendida separadamente)*** para um per&iacute;odo prolongado de limpeza at&eacute; 80 minutos. Al&eacute;m disso, a bateria mant&eacute;m at&eacute; 70% do desempenho original, mesmo depois de 500 ciclos de utiliza&ccedil;&atilde;o****.",in stock,new,,119.90 EUR,119.90 EUR,0.0 EUR,,Black,https://images.samsung.com/is/image/samsung/p6pim/pt/vca-sbta60/gallery/pt-vc-accessory-battery-vca-sbta60-530381106?$ORIGIN_PNG$,Produtos | Accessories | Electrodomesticos Accessorios | Produtos | Eletrodomesticos | Electrodomesticos Accessorios,Samsung,https://shop.samsung.com/pt/Products/Accessories/Appliance-Accessories/VCA-SBTA60---Bateria-Jet-60/p/VCA-SBTA60
8806090180934,VCA-SBT90E,VCA-SBT90E - Bateria Jet 70,"Desfrute de um per&iacute;odo de limpeza longo, sem necessidade de recarregar. A bateria de alta efici&ecirc;ncia (2000mA*) mant&eacute;m a suc&ccedil;&atilde;o at&eacute; 40 minutos**. E pode facilmente retirar a bateria e substitu&iacute;-la por outra (vendida separadamente) para um per&iacute;odo prolongado de limpeza at&eacute; 80 minutos. Al&eacute;m disso, a bateria mant&eacute;m at&eacute; 70% do desempenho original, mesmo depois de 500 ciclos*** de utiliza&ccedil;&atilde;o. ",in stock,new,,119.90 EUR,119.90 EUR,0.0 EUR,,white,https://images.samsung.com/is/image/samsung/p6pim/pt/vca-sbt90e/gallery/pt-vca-sbt90estick-vacuumbattery-vca-sbt90e-530381142?$ORIGIN_PNG$,Produtos | Accessories | Electrodomesticos Accessorios | Produtos | Eletrodomesticos | Electrodomesticos Accessorios,Samsung,https://shop.samsung.com/pt/Products/Accessories/Appliance-Accessories/VCA-SBT90E---Bateria-Jet-70/p/VCA-SBT90E
8806092411180,MB-MD128KA/EU,MSD Pro Plus,"Concebido para o seu estilo de vida exigente. As potentes velocidades de escrita e o desempenho vi&aacute;vel permitem-lhe captar v&iacute;deos fluidos em 4K&sup1; com o seu telem&oacute;vel ou drone. Expanda o espa&ccedil;o de armazenamento da sua consola ou tablet, para jogar videojogos com uma performance mais exigente. Consiga a velocidade e a capacidade para se manter em movimento, independentemente do tipo de dispositivo.",in stock,new,,17.99 EUR,17.99 EUR,0.0 EUR,128 GB,Azul,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-md128ka-eu/gallery/pt-pro-plus-microsd-card-2021-model-mb-md128ka-eu-530431296?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Pro-Plus/p/MB-MD128KA/EU
8806092411197,MB-MD256KA/EU,MSD Pro Plus,"Concebido para o seu estilo de vida exigente. As potentes velocidades de escrita e o desempenho vi&aacute;vel permitem-lhe captar v&iacute;deos fluidos em 4K&sup1; com o seu telem&oacute;vel ou drone. Expanda o espa&ccedil;o de armazenamento da sua consola ou tablet, para jogar videojogos com uma performance mais exigente. Consiga a velocidade e a capacidade para se manter em movimento, independentemente do tipo de dispositivo.",in stock,new,,36.95 EUR,36.95 EUR,0.0 EUR,256 GB,Azul,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-md256ka-eu/gallery/pt-pro-plus-microsd-card-2021-model-mb-md256ka-eu-530431315?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Pro-Plus/p/MB-MD256KA/EU
8806092411203,MB-MD512KA/EU,MSD Pro Plus,"Concebido para o seu estilo de vida exigente. As potentes velocidades de escrita e o desempenho vi&aacute;vel permitem-lhe captar v&iacute;deos fluidos em 4K&sup1; com o seu telem&oacute;vel ou drone. Expanda o espa&ccedil;o de armazenamento da sua consola ou tablet, para jogar videojogos com uma performance mais exigente. Consiga a velocidade e a capacidade para se manter em movimento, independentemente do tipo de dispositivo.",in stock,new,,73.98 EUR,73.98 EUR,0.0 EUR,512 GB,Azul,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-md512ka-eu/gallery/pt-pro-plus-microsd-card-2021-model-mb-md512ka-eu-530431334?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Pro-Plus/p/MB-MD512KA/EU
8806092664111,QE55QN750ATXXC,QN750A Smart TV  8K Neo QLED  2021,,in stock,new,,2499.99 EUR,1499.00 EUR,0.0 EUR,55&quot;,Silver,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55qn750atxxc/gallery/pt-neo-qled-8k-qn700a-qe55qn750atxxc-530444944?$ORIGIN_PNG$,Produtos | TV | Neo QLED,Samsung,https://shop.samsung.com/pt/Products/TV/Neo-QLED/QN750A-Smart-TV-8K-Neo-QLED-2021/p/QE55QN750ATXXC
8806092664128,QE65QN750ATXXC,QN750A Smart TV  8K Neo QLED  2021,,in stock,new,,3499.99 EUR,1899.00 EUR,0.0 EUR,65&quot;,Silver,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65qn750atxxc/gallery/pt-neo-qled-8k-qn700a-qe65qn750atxxc-530444977?$ORIGIN_PNG$,Produtos | TV | Neo QLED,Samsung,https://shop.samsung.com/pt/Products/TV/Neo-QLED/QN750A-Smart-TV-8K-Neo-QLED-2021/p/QE65QN750ATXXC
8806092411159,MB-MC128KA/EU,MSD Evo Plus,"A escolha mais inteligente. Com uma melhoria ao n&iacute;vel da velocidade e da compatibilidade, que lhe d&aacute; uma performance de confian&ccedil;a. Vem com uma grande capacidade de armazenamento para que possa guardar imensos v&iacute;deos e fotos no seu telem&oacute;vel, carregar a sua consola port&aacute;til com jogos ou descarregar mais apps no seu tablet. A sua velocidade de alto n&iacute;vel ajuda a que as transfer&ecirc;ncias sejam fluidas e de confian&ccedil;a.",in stock,new,,15.22 EUR,15.22 EUR,0.0 EUR,128 GB,Branco,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-mc128ka-eu/gallery/pt-evo-plus-microsd-card-2021-model-mb-mc128ka-eu-530431614?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Evo-Plus/p/MB-MC128KA/EU
8806092411166,MB-MC256KA/EU,MSD Evo Plus,"A escolha mais inteligente. Com uma melhoria ao n&iacute;vel da velocidade e da compatibilidade, que lhe d&aacute; uma performance de confian&ccedil;a. Vem com uma grande capacidade de armazenamento para que possa guardar imensos v&iacute;deos e fotos no seu telem&oacute;vel, carregar a sua consola port&aacute;til com jogos ou descarregar mais apps no seu tablet. A sua velocidade de alto n&iacute;vel ajuda a que as transfer&ecirc;ncias sejam fluidas e de confian&ccedil;a.",in stock,new,,29.27 EUR,29.27 EUR,0.0 EUR,256 GB,Branco,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-mc256ka-eu/gallery/pt-evo-plus-microsd-card-2021-model-mb-mc256ka-eu-530431629?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Evo-Plus/p/MB-MC256KA/EU
8806092411173,MB-MC512KA/EU,MSD Evo Plus,"A escolha mais inteligente. Com uma melhoria ao n&iacute;vel da velocidade e da compatibilidade, que lhe d&aacute; uma performance de confian&ccedil;a. Vem com uma grande capacidade de armazenamento para que possa guardar imensos v&iacute;deos e fotos no seu telem&oacute;vel, carregar a sua consola port&aacute;til com jogos ou descarregar mais apps no seu tablet. A sua velocidade de alto n&iacute;vel ajuda a que as transfer&ecirc;ncias sejam fluidas e de confian&ccedil;a.",in stock,new,,59.38 EUR,59.38 EUR,0.0 EUR,512 GB,Branco,https://images.samsung.com/is/image/samsung/p6pim/pt/mb-mc512ka-eu/gallery/pt-evo-plus-microsd-card-2021-model-mb-mc512ka-eu-530431644?$ORIGIN_PNG$,Produtos | IT | Armazenamento,Samsung,https://shop.samsung.com/pt/Products/IT/Armazenamento/MSD-Evo-Plus/p/MB-MC512KA/EU
